Year,State,Utility Name,Type,Residential,Commercial,Industrial,Total
2019,KY,City of Frankfort - (KY),AC,0.17,0.077,0,0.247
2019,KY,Grayson Rural Electric Coop Corp,AC,0.022,0,0,0.022
2019,KY,Henderson City Utility Comm,AC,0.014,0,0,0.014
2019,KY,Inter County Energy Coop Corp,AC,0.335,0,0,0.335
2019,KY,Jackson Energy Coop Corp - (KY),AC,0.182,0.018,0,0.2
2019,KY,Jackson Purchase Energy Corporation,AC,0.233,0.072,0,0.305
2019,KY,Kenergy Corp,AC,2.491,0.487,0,2.978
2019,KY,Kentucky Utilities Co,DC,2.202,0.985,0.039,3.226
2019,KY,Louisville Gas & Electric Co,DC,2.701,0.705,0,3.406
2019,KY,Meade County Rural E C C,AC,0.192,0,0,0.192
2019,KY,Nolin Rural Electric Coop Corp,DC,0.424,0,0,0.424
2019,KY,Owen Electric Coop Inc,DC,0.303,0.234,0,0.537
2019,KY,City of Owensboro - (KY),DC,0.075,0.258,0,0.333
2019,KY,Salt River Electric Coop Corp,AC,0.479,0,0,0.479
2019,KY,"Shelby Energy Co-op, Inc",AC,0.291,0.024,0,0.315
2019,KY,South Kentucky Rural E C C,AC,0.179,0.082,0,0.261
2019,KY,Taylor County Rural E C C,AC,0.083,0,0,0.083
2019,KY,Duke Energy Kentucky,AC,1.102,0.283,0,1.385
2019,KY,Kentucky Power Co,AC,0.126,0.171,0,0.297
2019,KY,City of Berea Municipal Utility,AC,0.013,0.261,0,0.274
2019,KY,Adjustment 2019,,-0.868,-0.34,-0.007,-1.215
2019,KY,Adjustment 2019,,-0.127,-0.041,0,-0.168
2019,LA,City of Abbeville - (LA),AC,0.15,0,0,0.15
2019,LA,"Beauregard Electric Coop, Inc",AC,1.505,0,0,1.505
2019,LA,Cleco Power LLC,AC,18.769,3.794,0,22.563
2019,LA,"Claiborne Electric Coop, Inc",AC,0.49,0,0,0.49
2019,LA,"Concordia Electric Coop, Inc",DC,0.188,0,0,0.188
2019,LA,Dixie Electric Membership Corp,DC,5.025,0.088,0.034,5.147
2019,LA,City of Lafayette - (LA),AC,1.423,0.271,0,1.694
2019,LA,"Jefferson Davis Elec Coop, Inc",AC,0.457,0.05,0,0.507
2019,LA,Entergy Louisiana LLC,DC,65.9,4.845,0.099,70.844
2019,LA,"Entergy New Orleans, LLC",DC,43.229,1.169,0.012,44.41
2019,LA,Northeast Louisiana Power Coop Inc.,AC,0.478,0.01,0,0.488
2019,LA,"Panola-Harrison Elec Coop, Inc",AC,0.491,0,0,0.491
2019,LA,Pointe Coupee Elec Member Corp,DC,0.302,0.034,0,0.336
2019,LA,City of Rayne - (LA),AC,0.025,0,0,0.025
2019,LA,City of Ruston - (LA),AC,0.054,0,0,0.054
2019,LA,South Louisiana Elec Coop Assn,DC,0.732,0.041,0,0.773
2019,LA,Southwest Louisiana E M C,AC,4.074,0,0,4.074
2019,LA,Southwestern Electric Power Co,AC,8.072,0.411,0.006,8.489
2019,LA,"Washington-St Tammany E C, Inc",AC,3.725,0.201,0,3.926
2019,LA,Adjustment 2019,,-20.122,-1.077,-0.025,-21.224
